fighter_id,name,nickname,wins,losses,ties,height_in,weight_lb,reach_in,stance,age,slpm,str_acc_dec,sapm,str_def_dec,td_avg,td_acc_dec,td_def_dec,sub_avg,hist_fights,hist_wins,hist_losses,hist_win_rate,hist_strike_acc,hist_td_acc,hist_sub_avg,hist_ctrl_avg,hist_finish_rate
32ab52e5de93092d,Steve Erceg,Astroboy,13,4,0.0,68.0,125.0,68.0,Orthodox,30.0,4.0,0.45,3.79,0.52,1.15,0.27,0.62,0.4,6.0,3.0,3.0,0.5,0.44993947508368143,0.2604166666666667,0.3333333333333333,85.83333333333333,0.3333333333333333
aa79d5399571068e,Brandon Wolff,,7,5,0.0,69.0,170.0,,Orthodox,50.0,0.47,0.33,10.91,0.19,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4,0.0,6.0,0.5
cc7040fe76f0ef91,Devin Clark,Brown Bear,14,9,0.0,72.0,205.0,75.0,Orthodox,35.0,3.03,0.54,3.24,0.44,2.17,0.32,0.58,0.1,16.0,8.0,8.0,0.5,0.5458037382687417,0.3687384044526901,0.0625,223.0625,0.125
96428b9e9bd048ea,Luke Sanders,Cool Hand,13,5,0.0,66.0,135.0,67.0,Southpaw,40.0,6.61,0.52,4.37,0.5,0.71,0.3,0.72,0.2,7.0,3.0,4.0,0.42857142857142855,0.5027061122956645,0.125,0.14285714285714285,70.85714285714286,0.6666666666666666
2be6596a9db33bf5,Jason MacDonald,The Athlete,25,16,0.0,75.0,185.0,80.0,Orthodox,50.0,1.55,0.52,2.7,0.46,1.43,0.16,0.35,2.0,13.0,6.0,7.0,0.46153846153846156,0.5393174758397771,0.19388528138528138,0.8461538461538461,143.53846153846155,1.0
622f015c81a9b13a,Travis Lutter,The Serial Killer,10,6,0.0,71.0,185.0,75.0,Orthodox,52.0,0.41,0.32,2.42,0.42,1.95,0.24,0.3,0.7,5.0,2.0,3.0,0.4,0.2661483253588517,0.42000000000000004,0.2,125.2,1.0
eae431e70064e046,Abdul Razak Alhassan,,12,7,,70.0,185.0,73.0,Orthodox,40.0,3.64,0.49,4.01,0.54,0.84,0.33,0.51,0.2,12.0,6.0,6.0,0.5,0.5808813041754132,0.3333333333333333,0.08333333333333333,54.416666666666664,1.0
6e7c758f5cdec01a,Paddy Holohan,The Hooligan,12,2,1.0,70.0,125.0,69.0,Orthodox,37.0,2.13,0.46,2.81,0.46,2.88,0.47,0.71,1.3,4.0,3.0,1.0,0.75,0.4658765662213938,0.3958333333333333,1.25,393.25,0.3333333333333333
267f4a6568abe245,Landon Quinones,The Lone Wolf,7,3,1.0,69.0,155.0,70.0,Southpaw,30.0,6.77,0.4,7.7,0.55,0.5,0.33,1.0,0.0,1.0,0.0,1.0,0.0,0.4180790960451977,0.4,0.0,41.0,0.5
9e50097a89442158,Mickey Gall,,7,7,0.0,74.0,170.0,74.0,Switch,34.0,3.5,0.49,4.72,0.49,1.15,0.32,0.37,1.6,12.0,6.0,6.0,0.5,0.44814219236389047,0.5142857142857142,0.9166666666666666,89.66666666666667,0.8333333333333334
e0f959f65d0406b4,Isabela de Padua,Belinha,5,2,0.0,63.0,125.0,64.0,Orthodox,34.0,1.0,0.35,2.07,0.5,2.0,0.66,0.0,1.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
b9e871af730f826c,Ronald Jhun,The Machine Gun,24,26,2.0,71.0,170.0,,Orthodox,55.0,1.45,0.57,3.01,0.5,1.81,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
bd21a1e3d41c97ee,Ronny Markes,,17,5,0.0,73.0,185.0,75.0,Orthodox,37.0,2.17,0.53,2.43,0.45,3.13,0.4,1.0,0.5,4.0,3.0,1.0,0.75,0.5509903956295709,0.4583333333333333,0.5,417.75,0.0
f703250471acaf96,Harry Hunsucker,The Hurricane,7,6,0.0,74.0,205.0,75.0,Orthodox,37.0,3.54,0.52,6.53,0.42,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.4444444444444444,0.0,0.5,0.0,0.5
b12a1d19ee383b7c,Tonya Evinger,Triple Threat,19,8,,67.0,135.0,70.0,Orthodox,44.0,1.16,0.42,4.02,0.38,0.93,0.3,0.33,0.9,2.0,0.0,2.0,0.0,0.46948529411764706,0.125,0.0,55.0,0.5
052ceb8976695342,Chase Gormley,,14,6,,75.0,265.0,,Orthodox,42.0,3.6,0.42,6.03,0.44,3.12,0.42,0.0,1.0,1.0,0.0,1.0,0.0,0.34782608695652173,1.0,1.0,89.0,0.5
bf12aca029bfcc47,Keith Hackney,The Giant Killer,2,2,0.0,71.0,200.0,,Sideways,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.6666666666666666,0.5197069597069598,0.4,0.3333333333333333,0.0,1.0
701e057d63c124d9,Ian McCall,Uncle Creepy,13,5,1.0,65.0,125.0,64.0,Orthodox,41.0,3.59,0.39,3.25,0.67,2.08,0.3,0.88,0.0,4.0,2.0,2.0,0.5,0.4158670910037386,0.24237012987012987,0.0,124.5,0.0
129537073431e52e,Garett Whiteley,Goodnight,7,3,0.0,72.0,155.0,72.0,Orthodox,45.0,3.72,0.48,4.04,0.46,0.0,0.0,0.27,0.9,2.0,0.0,2.0,0.0,0.4305555555555556,0.0,1.0,22.5,0.5
64ad3e3b0efa30bb,Ivan Erslan,,14,6,,74.0,205.0,72.0,Orthodox,34.0,2.55,0.46,5.01,0.53,0.45,0.2,0.61,0.0,2.0,0.0,2.0,0.0,0.4626086956521739,0.25,0.0,210.0,0.5
afe8d5b39ff7fca2,Louis Cosce,,7,2,0.0,69.0,170.0,71.0,Orthodox,30.0,4.31,0.45,5.35,0.47,1.04,0.2,0.5,0.5,1.0,0.0,1.0,0.0,0.48058252427184467,0.1111111111111111,0.0,53.0,0.5
d3fa5c5955397532,Grigory Popov,,13,3,0.0,67.0,135.0,68.0,Switch,41.0,3.63,0.37,4.2,0.55,0.0,0.0,0.45,0.0,1.0,0.0,1.0,0.0,0.36666666666666664,0.0,0.0,0.0,0.5
276c60b14b571dd4,Takenori Sato,,19,11,,70.0,170.0,,Southpaw,40.0,0.46,0.33,12.92,0.09,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4599432462259341,0.0,0.0,0.0,0.5
946db8a378903cc3,Joe Giannetti,,6,1,0.0,72.0,155.0,74.0,Southpaw,30.0,1.93,0.38,2.8,0.4,1.0,0.16,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
0e21976afc92e4d1,Magnus Cedenblad,Jycken,14,5,0.0,77.0,185.0,79.0,Orthodox,43.0,2.38,0.51,3.02,0.4,2.87,0.64,0.66,1.0,5.0,4.0,1.0,0.8,0.5591074011377617,0.55,0.6,224.0,0.75
90da09db03e41748,Sergey Khandozhko,Honda,28,6,1.0,73.0,170.0,74.0,Orthodox,33.0,3.41,0.41,2.37,0.6,0.76,0.28,0.61,0.0,2.0,1.0,1.0,0.5,0.44644032109488085,0.16666666666666666,0.0,34.0,0.0
bad8be5827ea1bf1,Chris Heatherly,Stump,9,4,,69.0,155.0,,Orthodox,38.0,1.08,0.45,2.67,0.52,3.39,0.5,1.0,0.7,1.0,0.0,1.0,0.0,0.8,1.0,0.0,74.0,0.5
946f341df6472ee0,Guy Mezger,,30,14,2.0,73.0,200.0,,Orthodox,58.0,2.3,0.32,1.36,0.72,0.39,0.5,0.88,0.0,4.0,4.0,0.0,1.0,0.49684095860566446,0.5,0.25,0.0,0.75
ef5dcb10d2bd4b0f,Bogdan Guskov,Hitman,18,3,1.0,75.0,205.0,76.0,Orthodox,33.0,4.57,0.55,4.09,0.44,0.0,0.0,0.57,0.7,4.0,3.0,1.0,0.75,0.49315818763153635,0.4,0.5,27.0,1.0
8e382b585a92affe,Phil Rowe,The Fresh Prince,11,7,0.0,75.0,170.0,80.0,Orthodox,35.0,3.51,0.49,4.15,0.5,0.46,0.36,0.53,0.2,8.0,4.0,4.0,0.5,0.4810589044282534,0.3333333333333333,0.25,106.5,1.0
56116a79e4deed06,Claude Patrick,The Prince,14,2,0.0,71.0,170.0,75.0,Orthodox,45.0,1.8,0.55,0.89,0.69,2.32,0.53,0.84,1.7,3.0,3.0,0.0,1.0,0.588321385902031,0.6333333333333333,1.0,438.6666666666667,0.3333333333333333
df85d6ec3493d120,Joe Moreira,,2,2,0.0,71.0,195.0,,Southpaw,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.5
568bbad0eaced57c,Shanna Young,The Shanimal,9,6,0.0,67.0,125.0,65.0,Orthodox,35.0,3.18,0.47,4.88,0.43,0.0,0.0,0.53,0.6,3.0,1.0,2.0,0.3333333333333333,0.494590812850962,0.0,0.6666666666666666,34.0,1.0
c23e3d4875340d8d,Zhang Tiequan,The Wolf,15,4,0.0,68.0,155.0,69.0,Orthodox,47.0,1.23,0.36,2.14,0.51,1.95,0.58,0.75,3.4,3.0,1.0,2.0,0.3333333333333333,0.2635123161438951,0.4,1.6666666666666667,15.333333333333334,1.0
2526be54e6a0e62a,Denys Bondar,Psycho,14,5,0.0,66.0,125.0,69.0,Orthodox,33.0,4.59,0.5,5.16,0.56,3.99,0.58,0.62,0.0,2.0,0.0,2.0,0.0,0.6235294117647059,0.7,0.0,33.0,0.5
01fed6f61ebea01f,Jay Perrin,The Joker,10,7,0.0,67.0,135.0,67.0,Switch,32.0,3.71,0.46,3.9,0.44,2.83,0.52,0.58,0.0,2.0,0.0,2.0,0.0,0.4597347361352062,0.41428571428571426,0.0,232.0,0.5
7772b283d288dbe2,Guram Kutateladze,Georgian Viking,13,5,0.0,71.0,155.0,72.0,Orthodox,34.0,3.53,0.45,4.22,0.54,0.61,0.15,0.75,0.0,4.0,2.0,2.0,0.5,0.4524984302077619,0.18154761904761904,0.0,107.0,0.0
f3388d2cf7ab3f64,Rob MacDonald,Maximus,5,4,0.0,75.0,205.0,78.0,Orthodox,47.0,1.8,0.5,2.04,0.46,7.19,0.8,0.8,5.4,2.0,1.0,1.0,0.5,0.4607843137254902,1.0,1.5,94.0,1.0
4a1329cc8eb0928a,Maximo Blanco,Maxi,12,8,,68.0,145.0,71.0,Orthodox,42.0,4.11,0.44,3.19,0.66,1.85,0.36,0.63,0.3,7.0,4.0,3.0,0.5714285714285714,0.4344718317624721,0.4551282051282051,0.2857142857142857,110.42857142857143,0.25
257b0c8d6f199895,Impa Kasanganay,Tshilobo,9,2,0.0,71.0,170.0,75.0,Orthodox,32.0,4.96,0.48,3.66,0.58,1.75,0.58,0.66,0.2,3.0,2.0,1.0,0.6666666666666666,0.4106663903695768,0.16666666666666666,0.3333333333333333,63.0,0.5
f5779a2303ed76ec,Valter Walker,The Clean Monster,15,1,0.0,78.0,244.0,78.0,Orthodox,28.0,2.0,0.52,2.85,0.42,5.74,0.69,0.0,2.5,4.0,3.0,1.0,0.75,0.5473767526006332,0.6166666666666667,0.75,189.75,1.0
31d7446b184e3305,Magomed Mustafaev,The Sniper,14,4,0.0,68.0,155.0,71.0,Orthodox,37.0,2.59,0.58,2.68,0.41,3.31,0.5,0.23,0.4,4.0,3.0,1.0,0.75,0.6318149210903874,0.0,0.25,39.25,1.0
e4bde462b043d3e1,Sanae Kikuta,,31,9,,69.0,200.0,,Orthodox,54.0,0.7,0.45,0.9,0.52,1.6,0.63,0.25,1.8,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
ee4b670e159f4a33,Dorian Price,,8,5,0.0,75.0,170.0,,Southpaw,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
d1528ac5675558b1,Rashad Coulter,Daywalker,9,4,0.0,71.0,205.0,76.0,Orthodox,44.0,4.82,0.56,6.68,0.5,0.0,0.0,0.62,0.0,3.0,0.0,3.0,0.0,0.4954555062354682,0.0,0.0,13.0,0.5
27fc9218a3653e3c,Justin Eilers,The Hammer,19,7,1.0,73.0,235.0,,Orthodox,47.0,2.86,0.43,5.66,0.49,0.82,0.25,0.5,0.0,3.0,1.0,2.0,0.3333333333333333,0.31084656084656087,0.0,0.0,26.666666666666668,1.0
a2ccf35a88346a91,Erick Gonzalez,The Ghost Pepper,14,8,0.0,71.0,155.0,75.0,Orthodox,34.0,2.4,0.36,8.08,0.4,6.0,0.55,0.5,0.0,2.0,0.0,2.0,0.0,0.4704391891891892,0.25,0.0,31.0,0.5
df2cf66d8c0123db,Noe Hernandez,,5,5,0.0,,,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
528c24b99fbaab79,Johnny Eduardo,,28,13,0.0,67.0,135.0,71.0,Orthodox,47.0,2.95,0.39,3.22,0.63,0.22,0.2,0.58,0.4,7.0,3.0,4.0,0.42857142857142855,0.4017880889729629,0.0,0.2857142857142857,5.857142857142857,0.6666666666666666
792be9a24df82ed6,Brandon Moreno,The Assassin Baby,23,10,2.0,67.0,125.0,70.0,Orthodox,32.0,3.84,0.44,3.64,0.59,1.36,0.39,0.65,0.4,17.0,11.0,6.0,0.6470588235294118,0.46045016761272844,0.4621664050235479,0.5294117647058824,157.47058823529412,0.5454545454545454
66e98b3bb5fc5250,Dan Moret,The Hitman,13,6,0.0,72.0,155.0,73.0,Southpaw,39.0,2.67,0.43,3.56,0.43,1.25,0.27,0.45,0.4,2.0,0.0,2.0,0.0,0.41105015673981193,0.1111111111111111,0.0,227.5,0.5
cffb87059e645bd1,Denise Gomes,Dee,12,3,0.0,62.0,115.0,63.0,Orthodox,26.0,4.43,0.49,3.16,0.51,1.45,0.34,0.66,0.7,7.0,5.0,2.0,0.7142857142857143,0.5996324333612645,0.38888888888888884,0.7142857142857143,196.85714285714286,0.6
025f0b1b58fbad01,Darko Stosic,,13,4,0.0,72.0,205.0,76.0,Orthodox,34.0,2.61,0.45,4.04,0.58,3.42,0.5,0.83,0.0,3.0,1.0,2.0,0.3333333333333333,0.4943294889190411,0.3666666666666667,0.0,150.66666666666666,1.0
53ec9cb470e1a4ea,Jon Tuck,Super Saiyan,10,5,0.0,71.0,155.0,73.0,Orthodox,41.0,3.0,0.4,3.74,0.6,0.42,0.33,0.5,1.0,8.0,4.0,4.0,0.5,0.4306478044725538,0.15,0.75,140.5,0.75
a9bcf8717dd12532,Mats Nilsson,,11,4,1.0,73.0,170.0,,Orthodox,42.0,2.99,0.39,5.62,0.63,3.87,0.83,0.44,2.3,1.0,0.0,1.0,0.0,0.44642857142857145,0.4,0.0,2.0,0.5
a2ea77e974c5889f,Carlos Felipe,Boi,11,2,0.0,72.0,245.0,75.0,Orthodox,31.0,4.88,0.45,5.6,0.5,0.0,0.0,0.72,0.0,4.0,3.0,1.0,0.75,0.4590377960495381,0.0,0.0,32.75,0.0
751de04455cfaac0,Calvin Kattar,,23,10,0.0,71.0,145.0,72.0,Orthodox,37.0,4.41,0.37,6.55,0.54,0.34,0.29,0.77,0.1,14.0,7.0,7.0,0.5,0.38940075665203455,0.2789115646258503,0.07142857142857142,25.785714285714285,0.5714285714285714
c4fe2e9a06ea5bcb,Ben Alloway,Blanco,18,8,0.0,71.0,170.0,76.0,Orthodox,45.0,1.28,0.49,1.9,0.59,0.62,0.5,0.26,0.0,2.0,1.0,1.0,0.5,0.4684065934065934,0.5,0.0,57.5,1.0
ac5a7400da3a9a41,Elias Garcia,,6,2,0.0,65.0,125.0,67.0,Southpaw,33.0,1.59,0.27,5.05,0.5,0.68,0.14,0.33,1.4,1.0,0.0,1.0,0.0,0.35185185185185186,0.4,0.0,0.0,0.5
fa07345cc9db5cc9,Billy Ray Goff,,9,4,0.0,70.0,170.0,72.0,Switch,27.0,7.51,0.46,5.02,0.59,1.75,0.16,0.66,0.0,2.0,1.0,1.0,0.5,0.46822584455468935,0.041666666666666664,0.0,125.5,1.0
a01e84abefd85ec0,Pascal Krauss,Panzer,11,2,0.0,73.0,170.0,,Orthodox,38.0,5.45,0.47,3.88,0.59,1.53,0.5,0.6,0.9,3.0,2.0,1.0,0.6666666666666666,0.4616935311000571,0.5277777777777778,1.0,273.3333333333333,0.0
34f88592c0ab7a54,Elias Theodorou,The Spartan,16,3,0.0,73.0,185.0,75.0,Orthodox,37.0,4.19,0.42,2.39,0.53,1.27,0.28,0.59,0.0,10.0,8.0,2.0,0.8,0.4228024997818995,0.33550824175824173,0.0,202.6,0.25
6c2030e0a143a94b,Chris Camozzi,,24,13,0.0,74.0,185.0,75.0,Orthodox,39.0,3.57,0.44,2.96,0.56,0.27,0.19,0.57,0.5,18.0,9.0,9.0,0.5,0.49231282265552945,0.175,0.3333333333333333,91.05555555555556,0.3333333333333333
03c9994c5b8958ec,John Cholish,,8,3,0.0,71.0,155.0,74.0,Orthodox,42.0,2.65,0.49,2.29,0.73,1.82,0.31,0.78,0.4,2.0,1.0,1.0,0.5,0.5163690476190477,0.16666666666666666,0.0,111.5,1.0
16a64f93f6678b7b,Martin Sano,Spartan,4,3,1.0,71.0,170.0,75.0,Orthodox,34.0,4.0,0.33,12.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
6f81b6de2557739a,Jacob Volkmann,Christmas,19,7,0.0,69.0,155.0,71.0,Southpaw,45.0,1.19,0.34,1.78,0.52,3.19,0.48,0.52,2.0,9.0,6.0,3.0,0.6666666666666666,0.37797332317437116,0.5176870748299319,1.6666666666666667,336.55555555555554,0.16666666666666666
49a74b9fb2e45fdf,Neil Seery,2Tap,16,13,0.0,64.0,125.0,64.0,Orthodox,46.0,3.56,0.41,3.79,0.58,0.78,0.27,0.53,1.6,6.0,3.0,3.0,0.5,0.411753142795837,0.3466666666666667,1.6666666666666667,65.16666666666667,0.3333333333333333
7339d340aa2889cb,Kyle Noke,,22,10,1.0,73.0,170.0,76.0,Southpaw,46.0,3.23,0.5,2.09,0.64,1.53,0.54,0.66,0.8,11.0,6.0,5.0,0.5454545454545454,0.554558508238457,0.6408730158730158,0.36363636363636365,94.18181818181819,0.8333333333333334
e51fcd9cd84c0b93,Michel Prazeres,Tractor,26,4,0.0,66.0,170.0,67.0,Orthodox,44.0,2.38,0.47,2.51,0.57,3.94,0.36,0.47,0.6,13.0,10.0,3.0,0.7692307692307693,0.5047597170679663,0.4523751889136504,0.5384615384615384,253.76923076923077,0.3
5ef0088c1b19beeb,Bryan Caraway,Kid Lightning,21,9,0.0,68.0,135.0,68.0,Orthodox,41.0,2.53,0.34,3.61,0.54,2.57,0.25,0.8,0.8,9.0,6.0,3.0,0.6666666666666666,0.3288375980263081,0.3580055210489993,0.6666666666666666,245.88888888888889,0.6666666666666666
8c169fbe1ac33637,Loik Radzhabov,The Tajik Tank,18,6,1.0,71.0,155.0,69.0,Orthodox,35.0,2.89,0.44,3.76,0.46,4.65,0.57,0.42,0.0,3.0,2.0,1.0,0.6666666666666666,0.41859114015976767,0.661904761904762,0.0,183.0,0.5
cc81c92fe2254935,Tom Gallicchio,Da Tank,19,10,0.0,70.0,170.0,,Southpaw,39.0,3.53,0.26,7.07,0.43,1.0,0.11,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
4679a38cced7c64a,Yuri Vaulin,,0,1,0.0,76.0,197.0,,Southpaw,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
e90a2f22417af68e,Azamat Murzakanov,The Professional,16,0,0.0,70.0,205.0,71.0,Southpaw,36.0,4.7,0.57,2.86,0.6,0.55,0.15,0.87,0.0,5.0,5.0,0.0,1.0,0.5916101880282385,0.1,0.0,69.2,0.8
0f3a990526c5e706,Sean Sharaf,The Smoke,4,2,0.0,75.0,252.0,77.0,Orthodox,32.0,7.41,0.43,15.0,0.42,0.93,0.11,0.0,0.0,1.0,0.0,1.0,0.0,0.4491525423728814,0.125,0.0,46.0,0.5
5c84f673b7bb7c15,Cameron Smotherman,The Baby-Faced Killa,12,6,0.0,69.0,135.0,69.0,Orthodox,28.0,4.07,0.37,3.52,0.58,0.0,0.0,0.62,0.0,2.0,1.0,1.0,0.5,0.4017460957759465,0.4,0.0,0.0,0.0
eeabcd4dc6619129,Daniel Jolly,The Werewolf of Texas,5,3,0.0,73.0,205.0,75.0,Orthodox,41.0,1.32,0.46,3.39,0.44,2.83,0.33,0.5,0.0,1.0,0.0,1.0,0.0,0.42857142857142855,0.4,0.0,29.0,0.5
c1085e1701b13eca,Joe Pyfer,Bodybagz,15,3,0.0,74.0,185.0,75.0,Orthodox,29.0,3.47,0.43,3.05,0.53,1.23,0.33,0.5,1.0,6.0,5.0,1.0,0.8333333333333334,0.49696654719235367,0.4166666666666667,0.3333333333333333,28.0,0.8
fbf0537e420e698e,Daniel Teymur,Kid Dynamite,7,4,0.0,65.0,145.0,69.0,Orthodox,38.0,3.08,0.46,3.93,0.56,0.56,0.18,0.6,0.3,4.0,1.0,3.0,0.25,0.4736770112410842,0.2916666666666667,0.0,138.75,0.0
029880cdbf5ca089,Sean Sherk,The Muscle Shark,36,4,1.0,66.0,155.0,67.0,Orthodox,52.0,2.17,0.35,2.71,0.55,4.09,0.46,0.56,0.4,11.0,7.0,4.0,0.6363636363636364,0.48142321722046866,0.40224161803109176,0.36363636363636365,431.54545454545456,0.2857142857142857
22d1e00e1aabb7c9,Mike Whitehead,,27,8,0.0,73.0,205.0,,Orthodox,44.0,1.62,0.33,2.36,0.59,3.59,0.43,0.77,0.3,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
49f4b511932f71e9,David Michaud,BullDawg,11,3,0.0,69.0,155.0,,Orthodox,37.0,3.25,0.43,4.45,0.54,2.53,0.58,0.77,0.7,2.0,1.0,1.0,0.5,0.4444214876033058,0.6875,1.0,331.0,0.0
8fd1f27e86661ede,Alexandre Barros,Baixinho,22,11,0.0,69.0,170.0,,Southpaw,49.0,0.98,0.4,4.05,0.36,1.84,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
2c010b26a3306969,Orion Cosce,Galaxy,8,2,0.0,71.0,170.0,71.0,Switch,31.0,2.77,0.53,4.02,0.44,1.92,0.4,0.61,0.0,2.0,1.0,1.0,0.5,0.4519230769230769,0.35416666666666663,0.0,480.0,0.0
98ec9f385cca47fc,Besam Yousef,,7,4,0.0,71.0,170.0,,Orthodox,40.0,3.14,0.53,3.98,0.38,1.33,0.66,0.5,0.0,1.0,0.0,1.0,0.0,0.5185185185185185,0.4,0.0,9.0,0.5
305d73ede05e31ad,Austin Lingo,Lights Out,9,3,0.0,70.0,145.0,70.0,Orthodox,31.0,3.86,0.37,4.86,0.57,0.43,0.66,0.75,0.0,4.0,2.0,2.0,0.5,0.36269534346704374,0.75,0.0,101.5,0.0
1788eee370f077b7,Blagoy Ivanov,Baga,19,6,,71.0,250.0,73.0,Southpaw,39.0,3.25,0.4,4.2,0.53,0.69,0.4,0.61,0.1,7.0,3.0,4.0,0.42857142857142855,0.43718192654121485,0.4583333333333333,0.14285714285714285,94.57142857142857,0.0
31123249b0bbf52e,Matt Brown,The Immortal,26,19,0.0,72.0,170.0,75.0,Orthodox,45.0,3.76,0.55,2.92,0.55,1.68,0.46,0.63,1.3,29.0,16.0,13.0,0.5517241379310345,0.572311369241773,0.5132783882783883,0.8275862068965517,122.62068965517241,0.875
0fb1e2694a39a02f,Yuri Villefort,,10,5,0.0,72.0,170.0,73.0,Orthodox,34.0,3.18,0.43,5.42,0.55,2.0,0.35,0.4,0.3,1.0,0.0,1.0,0.0,0.42857142857142855,0.5,1.0,173.0,0.5
4333a8e70a672eb7,Brogan Walker,The Bear,8,5,0.0,64.0,125.0,67.0,Switch,37.0,1.84,0.32,3.32,0.47,1.02,0.75,0.11,0.0,2.0,0.0,2.0,0.0,0.4125,0.4,0.0,70.0,0.5
5aedf14771ca82d2,Wilson Reis,,23,10,0.0,64.0,125.0,65.0,Southpaw,41.0,1.83,0.29,3.04,0.55,5.15,0.42,0.47,0.6,12.0,7.0,5.0,0.5833333333333334,0.3253175471662263,0.4006525798725287,0.5,280.5833333333333,0.2857142857142857
f59e9e49ef85b469,Jason Young,Shotgun,9,6,0.0,69.0,145.0,73.0,Orthodox,39.0,2.97,0.37,3.2,0.5,1.98,0.66,0.55,0.0,3.0,1.0,2.0,0.3333333333333333,0.381308681207569,0.6666666666666666,0.0,203.66666666666666,0.0
73c7cfa551289285,BJ Penn,The Prodigy,16,14,2.0,69.0,155.0,70.0,Orthodox,47.0,2.76,0.48,3.2,0.56,1.19,0.55,0.74,0.5,24.0,12.0,12.0,0.5,0.530747999218489,0.49642857142857144,0.4583333333333333,118.33333333333333,0.9166666666666666
abbc737317f66b81,Corey Hill,,6,9,0.0,76.0,155.0,80.0,Orthodox,47.0,3.57,0.46,1.61,0.7,3.02,0.8,1.0,0.0,2.0,1.0,1.0,0.5,0.5556818181818182,1.0,0.0,179.0,1.0
5cafbc97dba2e797,Robert McDaniel,Bubba,28,10,0.0,75.0,185.0,75.0,Southpaw,42.0,1.64,0.44,1.98,0.56,0.93,0.5,0.5,1.4,2.0,1.0,1.0,0.5,0.44907407407407407,0.3333333333333333,1.5,328.5,1.0
102a8fdf8cbf7467,Kleydson Rodrigues,KR,8,4,0.0,65.0,135.0,67.0,Orthodox,30.0,4.58,0.57,2.29,0.53,0.6,0.22,0.53,0.6,3.0,1.0,2.0,0.3333333333333333,0.6925990675990676,0.2857142857142857,0.3333333333333333,74.66666666666667,1.0
dbaaf42313af90fa,Joe Doerksen,El Dirte,51,16,0.0,72.0,185.0,75.0,Orthodox,48.0,1.43,0.42,2.79,0.5,2.02,0.33,0.33,2.3,8.0,2.0,6.0,0.25,0.5873640217565189,0.350297619047619,1.5,128.25,1.0
a12a8314adc1c1c9,Laureano Staropoli,Pepi,9,5,0.0,73.0,185.0,71.0,Orthodox,33.0,3.31,0.34,3.73,0.54,0.83,0.26,0.48,0.0,5.0,2.0,3.0,0.4,0.32044754511410606,0.4,0.0,17.2,0.0
f341f9551ba744e2,Paul Jones,,11,1,1.0,69.0,199.0,,Orthodox,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6,0.4,2.0,238.0,1.0
326a001926ffb7ec,Darian Weeks,,5,3,0.0,71.0,170.0,72.0,Orthodox,32.0,4.49,0.51,4.56,0.51,2.0,0.3,1.0,0.0,2.0,0.0,2.0,0.0,0.542036910457963,0.41666666666666663,0.0,185.0,0.5
2c99576fefe53c7c,Renan Barao,The Baron,34,9,,66.0,145.0,70.0,Orthodox,39.0,3.78,0.36,3.9,0.57,1.49,0.41,0.91,0.5,16.0,9.0,7.0,0.5625,0.3923380521061156,0.386002886002886,0.3125,126.25,0.5555555555555556
60029bcf496bd707,Soa Palelei,The Hulk,22,5,0.0,76.0,265.0,81.0,Orthodox,48.0,2.47,0.57,2.68,0.48,2.2,0.47,0.66,0.0,6.0,4.0,2.0,0.6666666666666666,0.6233434274610745,0.7000000000000001,0.0,187.5,1.0
8c57c7b8c3bab0eb,Nicolae Negumereanu,,13,2,0.0,72.0,205.0,78.0,Orthodox,31.0,3.58,0.41,5.56,0.39,1.02,0.28,0.62,0.0,5.0,4.0,1.0,0.8,0.4471869368296966,0.26666666666666666,0.0,152.2,0.5
