fighter_id,name,nickname,wins,losses,ties,height_in,weight_lb,reach_in,stance,age,slpm,str_acc_dec,sapm,str_def_dec,td_avg,td_acc_dec,td_def_dec,sub_avg
e00a3dee329a51f7,Jamall Emmers,Pretty Boy,22,8,0,70,145,74,Orthodox,36,5.1,0.49,3.92,0.57,2.59,0.53,0.81,0.3
f782f953bfe7b5f2,Jonathan Micallef,The Captain,9,1,0,72,170,77,Southpaw,27,3.96,0.41,4.22,0.56,1.13,0.66,0.75,1.1
9ccf8371fd80d45d,Luan Chagas,Tarzan,15,3,1,72,170,75,Orthodox,32,4.16,0.47,3.19,0.62,0.32,0.12,0.85,0.3
55f80a8aeffcdb33,Dustin Pague,The Disciple,12,11,0,69,135,74,Orthodox,38,1.65,0.53,2.96,0.41,1.03,0.44,0.55,2.6
c75b99887c8c3f5a,Keith Rockel,Rock,12,4,1,72,185,,Orthodox,60,1.13,0.73,0.21,0.66,4.63,0.75,1.0,4.6
dc0f07928009a127,Rob Emerson,The Saint,18,12,,69,155,70,Orthodox,44,2.5,0.3,2.83,0.64,2.02,0.52,0.65,0.4
72db2a14ffa73ece,Mateusz Gamrot,Gamer,25,4,,70,155,70,Southpaw,35,3.29,0.51,2.96,0.59,5.15,0.37,0.83,0.1
ab35634d1a8c7a11,Flavio Luiz Moura,,19,7,0,71,183,,Open Stance,50,0.67,0.16,0.0,0.0,0.0,0.0,0.0,0.0
a2b12c3f3d60ff69,Alex Garcia,The Dominican Nightmare,15,6,0,69,170,72,Orthodox,38,1.81,0.31,3.03,0.59,3.72,0.52,0.66,0.1
c10eb2f12c489f6d,Tim Gorman,The Psycho,9,4,0,65,135,,Southpaw,42,2.73,0.31,5.57,0.46,1.0,0.09,0.33,0.0
91ea901c458e95dd,Jared Rosholt,,14,4,0,74,265,75,Orthodox,39,2.08,0.46,1.52,0.59,1.83,0.41,0.66,0.1
a6f3d15cb84334bb,Dean Barry,The Sniper,4,2,0,70,170,72,Orthodox,33,9.31,0.4,4.66,0.51,0.0,0.0,1.0,0.0
11f8860028b68fcf,Aaron Rosa,,18,6,0,76,205,77,Orthodox,42,4.03,0.47,4.41,0.45,0.36,0.33,0.85,0.4
193b9d1858bc4df3,Dan Hooker,The Hangman,24,14,0,72,155,75,Switch,36,4.82,0.48,4.94,0.49,0.68,0.33,0.77,0.6
7a39bbac8cc0fa70,Gasan Umalatov,Cobra,17,4,2,71,170,71,Orthodox,43,2.23,0.39,4.1,0.59,0.75,0.17,0.9,0.0
48d1f690b763934c,Chael Sonnen,,29,15,1,73,205,73,Southpaw,48,3.08,0.43,1.1,0.62,3.81,0.59,0.66,0.4
ac7c765882f2c68c,Elise Reed,,8,5,0,63,115,63,Orthodox,33,3.41,0.53,3.26,0.51,0.46,0.6,0.53,0.0
0d980975001ae3d8,Shamil Gamzatov,,14,1,0,74,205,76,Orthodox,35,5.35,0.48,3.46,0.51,0.0,0.0,0.5,0.0
2e19380f34871c6a,Dominick Reyes,The Devastator,15,5,0,76,205,77,Southpaw,36,5.39,0.54,3.49,0.49,0.29,0.28,0.82,0.3
eef9b891edbd4604,Mark Hunt,Super Samoan,13,14,,70,265,72,Orthodox,51,2.81,0.43,2.9,0.51,0.51,0.55,0.64,0.2
544d7460b3e44393,Albert Morales,The Warrior,7,4,1,69,135,72,Orthodox,34,3.81,0.35,3.96,0.56,0.91,0.35,0.7,0.2
d0e50a3d1b250708,Andre Soukhamthath,The Asian Sensation,13,8,0,69,135,70,Orthodox,37,2.77,0.44,4.31,0.49,1.25,0.53,0.58,0.2
3fa97913cfd205d3,Alessandro Costa,Nono,14,5,0,64,125,67,Orthodox,30,3.64,0.44,3.57,0.57,0.46,0.16,0.83,0.5
896c322f56b8be5a,George Sotiropoulos,,14,7,0,70,155,71,Orthodox,48,2.61,0.27,2.52,0.67,2.32,0.31,0.53,1.6
f5f6419c5f00abad,Tyler Diamond,,9,1,0,67,145,69,Orthodox,35,3.4,0.47,2.53,0.44,3.0,0.75,0.7,0.0
d343df8ba11f4c4e,Nina Nunes,,11,7,0,65,125,64,Orthodox,40,4.39,0.45,3.47,0.55,0.24,0.33,0.73,0.5
64b12fe31be7560c,Eric Nolan,Nightime,8,4,0,74,185,74,Orthodox,28,3.14,0.39,5.13,0.41,0.0,0.0,0.71,0.0
7e69a4b0961aa555,Brad Blackburn,Bad Brad,18,13,,70,170,73,Orthodox,48,4.55,0.35,3.59,0.65,0.93,0.5,0.76,0.7
1cf7ccf64a5bf24e,Oskar Piechota,Imadlo,11,3,,72,185,76,Southpaw,36,3.3,0.52,3.93,0.51,0.61,0.4,0.38,1.5
2f13e4020cea5b38,Raphael Assuncao,,28,10,0,65,135,66,Orthodox,43,3.22,0.42,2.5,0.66,1.65,0.39,0.78,0.2
2ac4628c08ec5125,Markus Perez,Maluko,12,5,0,73,185,73,Orthodox,37,2.6,0.47,3.72,0.52,0.81,0.25,0.77,1.0
dc5a6b2fdb27e7dc,Amilcar Alves,,15,12,0,72,170,,Southpaw,37,0.5,0.46,2.02,0.3,0.0,0.0,0.53,0.0
94508d80e1f885fc,Augusto Montano,Dodger,15,3,0,73,170,73,Orthodox,41,3.46,0.46,2.66,0.56,0.0,0.0,0.66,0.0
4148802ae4a50768,Daniel Zellhuber,Golden Boy,15,4,0,73,155,77,Switch,26,5.45,0.38,6.17,0.54,0.14,0.25,0.81,0.3
2bd98ab77a8daa75,Stewart Nicoll,Kakamora,8,2,0,65,125,65,Orthodox,29,3.0,0.34,6.69,0.48,2.55,0.14,0.25,0.0
94527830000ab715,Rani Yahya,,28,12,,66,135,67,Orthodox,41,1.71,0.38,2.08,0.5,2.73,0.3,0.29,1.8
f0abbb6f3444dae7,Paul Buentello,The Headhunter,35,17,0,74,245,77,Orthodox,52,3.29,0.45,3.83,0.52,0.19,0.33,0.39,0.4
6ad9058b7c7898b0,Tony DeSouza,,11,4,0,72,170,70,Southpaw,51,1.12,0.52,1.57,0.41,2.25,0.42,0.4,1.5
2d447cc91bdaa545,Joachim Christensen,,14,6,0,75,205,76,Orthodox,47,3.78,0.41,3.29,0.46,0.0,0.0,0.0,0.0
d3c554d6e11fc9d6,Jianping Yang,,11,4,1,67,145,,Orthodox,37,1.4,0.26,2.07,0.65,1.0,0.25,0.33,0.0
80d8aed0ca9b00f3,Montana De La Rosa,,13,9,1,67,125,68,Orthodox,31,2.9,0.37,3.39,0.45,1.85,0.33,0.68,0.8
9ba2226646046b63,Frankie Saenz,,13,7,0,66,135,66,Orthodox,45,3.94,0.47,3.5,0.52,1.74,0.31,0.61,0.1
ddf3e0ea10ea6d8c,Jorge de Oliveira,Blade,9,2,0,68,155,,Orthodox,46,1.26,0.31,4.84,0.48,0.0,0.0,0.22,0.0
18d01f7f8338ae72,Vinicius Oliveira,LokDog,23,4,0,69,135,70,Switch,30,4.73,0.43,2.7,0.57,1.45,0.46,0.7,0.2
8caca5857ce0e30b,David Lee,,12,10,0,70,155,,Orthodox,37,1.49,0.5,3.31,0.42,0.0,0.0,0.5,0.0
